NAME,STATE_UT,Coal_OpenCast,Coal_BelowGround,TOT_AREA,TOT_POP,M_POP,F_POP,TOT_LIT,M_LIT,F_LIT,TOT_W,M_W,F_W,TOT_CULT,TOT_AGLB,TOT_NNW,R_TOT_POP,R_TOT_LIT,U_TOT_POP,U_TOT_LIT,ID
Cachar,Assam,0,0,3786,1444921,0.514244031,0.485755969,0.570575831,0.638113323,0.499077476,0.322324888,0.490528126,0.144257059,0.061952868,0.020707707,0.677675112,0.860624214,0.539915274,0.139375786,0.759900093,303
Banka,Bihar,0,0,3020,1608773,0.524183959,0.475816041,0.340213318,0.443495914,0.226431781,0.395745702,0.49933653,0.281624602,0.098310949,0.110372315,0.604254298,0.964929794,0.334583693,0.035070206,0.495108118,403
Nawada,Bihar,0,0,2494,1809696,0.513876364,0.486123636,0.375275737,0.48744032,0.256707694,0.372646566,0.481418556,0.257664799,0.123177042,0.099586892,0.627353434,0.923499306,0.357549096,0.076500694,0.589267785,423
Udaipur,Rajasthan,0,0,13419,2633312,0.507347401,0.492652599,0.47673766,0.59707456,0.35281136,0.418059083,0.51488768,0.31834229,0.140129236,0.010862746,0.581940917,0.813802162,0.415333214,0.186197838,0.745113875,2232
Datia,Madhya Pradesh,0,0,2691,628240,0.538380237,0.461619763,0.59429199,0.69875411,0.47245938,0.503024322,0.563666359,0.432298419,0.22893321,0.041558958,0.496975678,0.781056603,0.575949019,0.218943397,0.659728533,1409
Panna,Madhya Pradesh,0,0,7135,856558,0.525999407,0.474000593,0.491060734,0.589185638,0.382171331,0.436170113,0.512585756,0.351371521,0.164389335,0.065621943,0.563829887,0.873699154,0.469777144,0.126300846,0.638292169,1427
Godda,Jharkhand,0,0,2110,1047939,0.519155218,0.480844782,0.347181468,0.465963168,0.21893605,0.402638894,0.508693247,0.288134853,0.09056634,0.077664826,0.597361106,0.964684967,0.33440858,0.035315033,0.696092737,1108
Gaya,Bihar,0,0,4976,3473428,0.515963768,0.484036232,0.404629951,0.509451428,0.292894338,0.367832297,0.473992042,0.254670144,0.106475217,0.113881157,0.632167703,0.862974272,0.367370047,0.137025728,0.639289083,409
Panna,Madhya Pradesh,0,0,7135,856558,0.525999407,0.474000593,0.491060734,0.589185638,0.382171331,0.436170113,0.512585756,0.351371521,0.164389335,0.065621943,0.563829887,0.873699154,0.469777144,0.126300846,0.638292169,1427
Imphal West,Manipur,0,0,519,444382,0.49907737,0.50092263,0.700383904,0.775521799,0.625522796,0.400806063,0.462934156,0.338906833,0.054790698,0.011449609,0.599193937,0.444885256,0.653493442,0.555114744,0.737963297,1605
Imphal East,Manipur,0,0,709,394876,0.502362767,0.497637233,0.648193357,0.732854097,0.562728684,0.397294341,0.46436223,0.329589578,0.054639938,0.019598558,0.602705659,0.725711363,0.620150332,0.274288637,0.722389438,1604
Neemuch,Madhya Pradesh,0,0,4256,726070,0.512924374,0.487075626,0.555553872,0.691745051,0.412135128,0.479653477,0.553924478,0.401440969,0.214399438,0.066525266,0.520346523,0.720453951,0.509600459,0.279546049,0.673986303,1426
Banda,Uttar Pradesh,0,0,4418,1537334,0.537647642,0.462352358,0.436460782,0.560110533,0.292674348,0.402879921,0.489154842,0.302554904,0.14686854,0.05511034,0.597120079,0.841271968,0.404328099,0.158728032,0.606766714,2710
Chittaurgarh,Rajasthan,0,0,10856,1803524,0.509038416,0.490961584,0.447515531,0.587612179,0.30226063,0.51584509,0.567462146,0.462327533,0.287948483,0.025631486,0.48415491,0.83960901,0.40234901,0.16039099,0.683951616,2210
Chittaurgarh,Rajasthan,0,0,10856,1803524,0.509038416,0.490961584,0.447515531,0.587612179,0.30226063,0.51584509,0.567462146,0.462327533,0.287948483,0.025631486,0.48415491,0.83960901,0.40234901,0.16039099,0.683951616,2210
Chittaurgarh,Rajasthan,0,0,10856,1803524,0.509038416,0.490961584,0.447515531,0.587612179,0.30226063,0.51584509,0.567462146,0.462327533,0.287948483,0.025631486,0.48415491,0.83960901,0.40234901,0.16039099,0.683951616,2210
Godda,Jharkhand,0,0,2110,1047939,0.519155218,0.480844782,0.347181468,0.465963168,0.21893605,0.402638894,0.508693247,0.288134853,0.09056634,0.077664826,0.597361106,0.964684967,0.33440858,0.035315033,0.696092737,1108
Karimganj,Assam,0,0,1809,1007976,0.513583657,0.486416343,0.545765971,0.616606784,0.470968558,0.300894069,0.475345773,0.116698892,0.064135456,0.024718843,0.699105931,0.926734367,0.52423763,0.073265633,0.818077183,314
Sonbhadra,Uttar Pradesh,18609000,0,6788,1463519,0.526742051,0.473257949,0.390372793,0.50306072,0.264949713,0.367562703,0.472941262,0.250275042,0.102753705,0.059053555,0.632437297,0.811802922,0.316940061,0.188197078,0.707130668,2767
Hailakandi,Assam,0,0,1327,542872,0.516720332,0.483279668,0.485468029,0.554961802,0.411165617,0.331350668,0.486644113,0.165311653,0.092467469,0.0257814,0.668649332,0.918793012,0.461074567,0.081206988,0.761460814,310
Jhalawar,Rajasthan,0,0,6219,1180323,0.519183308,0.480816692,0.471559056,0.603651412,0.328926432,0.470024731,0.539015737,0.395528608,0.218615582,0.04189277,0.529975269,0.857461051,0.438562724,0.142538949,0.670052662,2220
Imphal East,Manipur,0,0,709,394876,0.502362767,0.497637233,0.648193357,0.732854097,0.562728684,0.397294341,0.46436223,0.329589578,0.054639938,0.019598558,0.602705659,0.725711363,0.620150332,0.274288637,0.722389438,1604
Pakaur,Jharkhand,0,0,1806,701664,0.510992441,0.489007559,0.243608052,0.320085345,0.16369248,0.441201202,0.522255226,0.356503137,0.118119214,0.06785869,0.558798798,0.948652061,0.223790816,0.051347939,0.60973105,1113
Senapati,Manipur,0,0,3271,156513,0.512609176,0.487390824,0.514378997,0.584843575,0.440268474,0.459310089,0.502069051,0.414338712,0.222773827,0.019474421,0.540689911,1,0.514378997,0,0,1606
Murshidabad,West Bengal,0,0,5324,5866569,0.512224436,0.487775564,0.44669005,0.500074542,0.390629756,0.341796713,0.511370715,0.163723118,0.059350193,0.07743555,0.658203287,0.87510008,0.427972851,0.12489992,0.577830427,2812
Kodarma,Jharkhand,0,0,1312,499403,0.499694635,0.500305365,0.41548609,0.562711131,0.268440769,0.350438423,0.452664607,0.248337029,0.087902956,0.025079945,0.649561577,0.826294596,0.373632632,0.173705404,0.61457769,1111
Rajsamand,Rajasthan,0,0,3860,987024,0.499946303,0.500053697,0.454949424,0.600353829,0.309576246,0.407141062,0.514131873,0.300173229,0.111742977,0.01685268,0.592858938,0.869584731,0.421526947,0.130415269,0.677804277,2227
Giridih,Jharkhand,169228,0,4975,1904430,0.504444374,0.495555626,0.350438189,0.488611701,0.209786268,0.338497083,0.456416764,0.218462285,0.084712486,0.02949754,0.661502917,0.935747704,0.329121929,0.064252296,0.660880651,1107
Mandsaur,Madhya Pradesh,0,0,5535,1183724,0.511199401,0.488800599,0.586324177,0.710053725,0.456924845,0.481809104,0.556447575,0.4037504,0.213935005,0.081303581,0.518190896,0.813551132,0.561154493,0.186448868,0.696149594,1423
Thoubal,Manipur,0,0,514,364140,0.500494315,0.499505685,0.555011809,0.67000823,0.439787784,0.487018729,0.510348422,0.463642861,0.132336464,0.037952436,0.512981271,0.639501291,0.51645138,0.360498709,0.623415504,1608
Banas Kantha,Gujarat,0,0,10757,2504244,0.518082104,0.481917896,0.414344209,0.538829848,0.280516887,0.436140009,0.511986243,0.354602101,0.158813997,0.055875945,0.563859991,0.889986359,0.387364537,0.110013641,0.632603874,704
Bishnupur,Manipur,0,0,496,208368,0.501756508,0.498243492,0.575054711,0.674385462,0.475023599,0.430502764,0.480937351,0.379712574,0.083342932,0.020031867,0.569497236,0.641302887,0.540968517,0.358697113,0.635996307,1601
Sidhi,Madhya Pradesh,21662000,0,10526,1831152,0.517614048,0.482385952,0.415000502,0.536364116,0.284773842,0.413720434,0.480201091,0.34238477,0.16263314,0.068826618,0.586279566,0.857449846,0.384157654,0.142550154,0.600522543,1440
Churachandpur,Manipur,0,0,4570,227905,0.514389768,0.485610232,0.610254273,0.672777057,0.544026095,0.435984292,0.484065784,0.385053265,0.186209166,0.023325508,0.564015708,1,0.610254273,0,0,1603
Kachchh,Gujarat,3709945,0,45652,1583225,0.51486807,0.48513193,0.501813071,0.589528088,0.408721567,0.382509751,0.536339235,0.219251295,0.062243206,0.059921995,0.617490249,0.700047687,0.443320735,0.299952313,0.638326188,711
Dumka,Jharkhand,0,0,6212,1759602,0.509981234,0.490018766,0.392608101,0.515711573,0.264489619,0.442360261,0.5340553,0.346929734,0.140338554,0.06193446,0.557639739,0.934694323,0.37169801,0.065305677,0.691885965,1105
Chittaurgarh,Rajasthan,0,0,10856,1803524,0.509038416,0.490961584,0.447515531,0.587612179,0.30226063,0.51584509,0.567462146,0.462327533,0.287948483,0.025631486,0.48415491,0.83960901,0.40234901,0.16039099,0.683951616,2210
Palamu,Jharkhand,559594,0,8705,2098359,0.516792884,0.483207116,0.35756179,0.470610475,0.236655548,0.378227939,0.471614702,0.278350241,0.095415513,0.060671696,0.621772061,0.94038532,0.338374553,0.05961468,0.66022879,1114
Sirohi,Rajasthan,0,0,5136,851107,0.514563974,0.485436026,0.432305221,0.558316151,0.298733172,0.404067879,0.501179361,0.30112935,0.103511074,0.026899086,0.595932121,0.822713243,0.384323717,0.177286757,0.654967195,2230
Chandel,Manipur,0,0,3313,118327,0.504880543,0.495119457,0.485603455,0.554845081,0.414996757,0.460968334,0.48881003,0.432577749,0.226406484,0.012465456,0.539031666,0.873553796,0.482416679,0.126446204,0.507619302,1602
Deoghar,Jharkhand,899125,0,2479,1165390,0.522467157,0.477532843,0.402999854,0.537968197,0.255331421,0.371304027,0.493100424,0.238046978,0.085259012,0.050968345,0.628695973,0.862834759,0.354505395,0.137165241,0.708053124,1103
Satna,Madhya Pradesh,0,0,7502,1870104,0.519434213,0.480565787,0.526619375,0.62915433,0.415791336,0.39850404,0.484065201,0.306022646,0.109708337,0.073041392,0.60149596,0.793833391,0.493322897,0.206166609,0.654825666,1433
Birbhum,West Bengal,8568292,0,4545,3015422,0.512907646,0.487092354,0.515301673,0.594939459,0.431443182,0.374241814,0.543033803,0.196504059,0.073164552,0.083518658,0.625758186,0.914300552,0.499226334,0.085699448,0.686804427,2803
North Tripura,Tripura,0,0,2101,590913,0.512674455,0.487325545,0.624156179,0.68515511,0.559984304,0.329588281,0.479504598,0.171873861,0.077959023,0.030491798,0.670411719,0.893945471,0.600883304,0.106054529,0.820325839,2502
Hazaribagh,Jharkhand,12081999,2129717,6147,2277475,0.512757769,0.487242231,0.46977025,0.585369154,0.348117749,0.346896892,0.453593231,0.234613159,0.098734344,0.020416909,0.653103108,0.767694925,0.40803509,0.232305075,0.673785461,1110
Garhwa,Jharkhand,0,0,4044,1035464,0.516997211,0.483002789,0.306218275,0.426185993,0.177807059,0.389121206,0.472415249,0.299964809,0.099477143,0.073894409,0.610878794,0.958821359,0.293746632,0.041178641,0.596613429,1106
Satna,Madhya Pradesh,0,0,7502,1870104,0.519434213,0.480565787,0.526619375,0.62915433,0.415791336,0.39850404,0.484065201,0.306022646,0.109708337,0.073041392,0.60149596,0.793833391,0.493322897,0.206166609,0.654825666,1433
Chatra,Jharkhand,9770723,233159,3706,791434,0.510550469,0.489449531,0.341476358,0.440397261,0.23829082,0.377931704,0.470097781,0.281792202,0.119839431,0.069868113,0.622068296,0.946906501,0.324943222,0.053093499,0.636339838,1102
Sabar Kantha,Gujarat,0,0,7390,2082531,0.513583711,0.486416289,0.562563054,0.67430256,0.444582651,0.451583674,0.522838492,0.376349118,0.138629389,0.051390351,0.548416326,0.891896447,0.545283143,0.108103553,0.705129059,720
Kolasib,Mizoram,0,0,1383,65960,0.523984233,0.476015767,0.767070952,0.780307853,0.752500159,0.53835658,0.586250796,0.485636028,0.255927835,0.015933899,0.46164342,0.446649485,0.713078307,0.553350515,0.810652347,1803
Damoh,Madhya Pradesh,0,0,7306,1083949,0.526066263,0.473933737,0.505864206,0.614037518,0.385791871,0.448808938,0.53061314,0.358006307,0.105746673,0.078226005,0.551191062,0.811475448,0.463291185,0.188524552,0.689113339,1408
Sagar,Madhya Pradesh,0,0,10252,2021987,0.530767507,0.469232493,0.553412559,0.652459689,0.441376417,0.415315727,0.513762981,0.303958127,0.095933851,0.065862936,0.584684273,0.707759249,0.493546133,0.292240751,0.69839924,1432
Satna,Madhya Pradesh,0,0,7502,1870104,0.519434213,0.480565787,0.526619375,0.62915433,0.415791336,0.39850404,0.484065201,0.306022646,0.109708337,0.073041392,0.60149596,0.793833391,0.493322897,0.206166609,0.654825666,1433
Aizawl,Mizoram,0,0,3576,325676,0.512401896,0.487598104,0.828120586,0.83164846,0.824413252,0.500377676,0.566171492,0.431236973,0.120871664,0.009656837,0.499622324,0.238061755,0.792070269,0.761938245,0.839384231,1801
Vidisha,Madhya Pradesh,0,0,7371,1214857,0.533262763,0.466737237,0.500538747,0.605913824,0.380144228,0.371884921,0.511533748,0.212331509,0.118577742,0.082732371,0.628115079,0.785680948,0.459365735,0.214319052,0.65147657,1444
Shajapur,Madhya Pradesh,0,0,6195,1290685,0.518989529,0.481010471,0.57981382,0.682213384,0.469329111,0.487950972,0.550836603,0.420100091,0.175091521,0.080453403,0.512049028,0.814648811,0.562659363,0.185351189,0.655210467,1437
Chatra,Jharkhand,0,0,3706,791434,0.510550469,0.489449531,0.341476358,0.440397261,0.23829082,0.377931704,0.470097781,0.281792202,0.119839431,0.069868113,0.622068296,0.946906501,0.324943222,0.053093499,0.636339838,1102
Banas Kantha,Gujarat,0,0,10757,2504244,0.518082104,0.481917896,0.414344209,0.538829848,0.280516887,0.436140009,0.511986243,0.354602101,0.158813997,0.055875945,0.563859991,0.889986359,0.387364537,0.110013641,0.632603874,704
Shahdol,Madhya Pradesh,4090666,5942106,9952,1575303,0.511005184,0.488994816,0.487290382,0.596836226,0.372813719,0.43288434,0.521705914,0.340064779,0.134913093,0.055457268,0.56711566,0.747252433,0.428453832,0.252747567,0.66124163,1436
Banas Kantha,Gujarat,0,0,10757,2504244,0.518082104,0.481917896,0.414344209,0.538829848,0.280516887,0.436140009,0.511986243,0.354602101,0.158813997,0.055875945,0.563859991,0.889986359,0.387364537,0.110013641,0.632603874,704
Rajgarh,Madhya Pradesh,0,0,6153,1254085,0.517593305,0.482406695,0.437482308,0.56372765,0.302028665,0.498765235,0.545718265,0.448387465,0.208032151,0.063242922,0.501234765,0.826708716,0.403037145,0.173291284,0.601807456,1429
Banas Kantha,Gujarat,0,0,10757,2504244,0.518082104,0.481917896,0.414344209,0.538829848,0.280516887,0.436140009,0.511986243,0.354602101,0.158813997,0.055875945,0.563859991,0.889986359,0.387364537,0.110013641,0.632603874,704
Banas Kantha,Gujarat,0,0,10757,2504244,0.518082104,0.481917896,0.414344209,0.538829848,0.280516887,0.436140009,0.511986243,0.354602101,0.158813997,0.055875945,0.563859991,0.889986359,0.387364537,0.110013641,0.632603874,704
Dhalai,Tripura,0,0,2212,307868,0.516763678,0.483236322,0.514496473,0.594160722,0.429305049,0.411738148,0.523196832,0.292546363,0.107159562,0.074872998,0.588261852,0.938717242,0.497610735,0.061282758,0.773148884,2501
Mamit,Mizoram,0,0,3026,62785,0.527418969,0.472581031,0.650617186,0.685299269,0.61191062,0.560086008,0.58597572,0.531192073,0.338615911,0.014382416,0.439913992,0.830325715,0.621940459,0.169674285,0.790950906,1806
West Tripura,Tripura,0,0,3033,1532982,0.512451549,0.487548451,0.675401277,0.740247639,0.607242679,0.348567694,0.505460304,0.183661291,0.06001636,0.047092529,0.651432306,0.732503708,0.629583717,0.267496292,0.800866688,2504
Banas Kantha,Gujarat,0,0,10757,2504244,0.518082104,0.481917896,0.414344209,0.538829848,0.280516887,0.436140009,0.511986243,0.354602101,0.158813997,0.055875945,0.563859991,0.889986359,0.387364537,0.110013641,0.632603874,704
Banas Kantha,Gujarat,0,0,10757,2504244,0.518082104,0.481917896,0.414344209,0.538829848,0.280516887,0.436140009,0.511986243,0.354602101,0.158813997,0.055875945,0.563859991,0.889986359,0.387364537,0.110013641,0.632603874,704
Patan,Gujarat,0,0,5730,1182709,0.517540663,0.482459337,0.506533729,0.61360562,0.391676262,0.450726256,0.532306813,0.363213689,0.108966787,0.088862095,0.549273744,0.798405187,0.464139382,0.201594813,0.674434211,717
Katni,Madhya Pradesh,0,0,4950,1064167,0.515302579,0.484697421,0.521726383,0.640504187,0.395448615,0.416941138,0.514743749,0.312962995,0.100903336,0.054884243,0.583058862,0.788321758,0.473508355,0.211678242,0.701297606,1421
Mahesana,Gujarat,0,0,4383,1837892,0.51898697,0.48101303,0.646514594,0.732433674,0.553812567,0.450798524,0.537256695,0.357514846,0.09410183,0.068851706,0.549201476,0.775984117,0.620090101,0.224015883,0.738048222,713
Surguja,Chhattisgarh,2660623,3473783,15731,1972094,0.507100574,0.492899426,0.442909415,0.546978651,0.335841793,0.497968657,0.554429279,0.439881322,0.188309482,0.060976302,0.502031343,0.930438914,0.42142979,0.069561086,0.730217742,516
Umaria,Madhya Pradesh,0,1234912,4076,515963,0.513850799,0.486149201,0.479303749,0.591785854,0.360412223,0.421613565,0.505088108,0.333382502,0.136075649,0.060634193,0.578386435,0.838877982,0.454062796,0.161122018,0.610720171,1443
Nadia,West Bengal,0,0,3927,4604827,0.513993902,0.486006098,0.574280206,0.629121454,0.516280797,0.350872031,0.54957321,0.140728176,0.062467493,0.071330367,0.649127969,0.7872843,0.531413607,0.2127157,0.732934226,2813
Champhai,Mizoram,0,0,3186,108392,0.514392206,0.485607794,0.756845524,0.775360499,0.737233072,0.628588826,0.649113997,0.606847025,0.321555096,0.029199572,0.371411174,0.612065466,0.739520371,0.387934534,0.784180361,1802
Dhanbad,Jharkhand,17143487,11387556,2052,2397102,0.533538414,0.466461586,0.562589327,0.672884547,0.436433736,0.277025341,0.436404664,0.09472739,0.019439723,0.006800712,0.722974659,0.476301801,0.479731008,0.523698199,0.637948697,1104
Satna,Madhya Pradesh,0,0,7502,1870104,0.519434213,0.480565787,0.526619375,0.62915433,0.415791336,0.39850404,0.484065201,0.306022646,0.109708337,0.073041392,0.60149596,0.793833391,0.493322897,0.206166609,0.654825666,1433
Satna,Madhya Pradesh,0,0,7502,1870104,0.519434213,0.480565787,0.526619375,0.62915433,0.415791336,0.39850404,0.484065201,0.306022646,0.109708337,0.073041392,0.60149596,0.793833391,0.493322897,0.206166609,0.654825666,1433
Dungarpur,Rajasthan,0,0,3770,1107643,0.494555556,0.505444444,0.384094875,0.517555053,0.253509856,0.479735799,0.513487808,0.446710916,0.155112252,0.01358741,0.520264201,0.927001751,0.361552104,0.072998249,0.670364599,2214
Bokaro,Jharkhand,7549708,931368,2861,1777662,0.52790463,0.47209537,0.519305695,0.63941281,0.384999988,0.286505534,0.436867298,0.118368592,0.041933168,0.016162803,0.713494466,0.547350959,0.388710233,0.452649041,0.67722396,1101
Patan,Gujarat,0,0,5730,1182709,0.517540663,0.482459337,0.506533729,0.61360562,0.391676262,0.450726256,0.532306813,0.363213689,0.108966787,0.088862095,0.549273744,0.798405187,0.464139382,0.201594813,0.674434211,717
Banswara,Rajasthan,0,0,5037,1501589,0.506587355,0.493412645,0.352613798,0.476976045,0.224930929,0.472440861,0.504858772,0.439157353,0.282787101,0.012165779,0.527559139,0.928500409,0.323821246,0.071499591,0.726516584,2203
Koriya,Chhattisgarh,17780,3411880,6604,586327,0.513793497,0.486206503,0.523032369,0.628907456,0.411150009,0.477252455,0.557150018,0.392821563,0.159003423,0.032870736,0.522747545,0.701888195,0.462486878,0.298111805,0.665583468,511
Ratlam,Madhya Pradesh,0,0,4861,1215393,0.510832299,0.489167701,0.553495865,0.655203572,0.447283657,0.450761194,0.535655266,0.362107274,0.172624822,0.058387698,0.549238806,0.696860193,0.491100514,0.303139807,0.696930794,1430
Bhopal,Madhya Pradesh,0,0,2772,1843510,0.527607119,0.472392881,0.629138437,0.692933422,0.557886965,0.320830372,0.47432527,0.14939468,0.03085744,0.018121952,0.679169628,0.195709272,0.420607996,0.804290728,0.679880463,1405
Barddhaman,West Bengal,0,10254832,7024,6895514,0.520392824,0.479607176,0.609837932,0.685124692,0.52814881,0.355483435,0.535324057,0.16034922,0.045595441,0.067171932,0.644516565,0.63062246,0.566121248,0.36937754,0.684473555,2802
South Tripura,Tripura,0,0,3140,767440,0.514183519,0.485816481,0.598746482,0.676856603,0.516075476,0.395723444,0.521445496,0.262660426,0.105911863,0.072003023,0.604276556,0.929444647,0.581223985,0.070555353,0.829575046,2503
Ujjain,Madhya Pradesh,0,0,6091,1710982,0.516002506,0.483997494,0.593157614,0.695147989,0.484422982,0.441435386,0.53771389,0.338790331,0.156233087,0.060196425,0.558564614,0.612627719,0.526881926,0.387372281,0.69797235,1442
